Date;US dollar (USD);Euro (EUR)
15.04.2015;1192.9;1124.42
16.04.2015;1204.35;1125.61
17.04.2015;1203.35;1116.85
20.04.2015;1196.5;1112.56
21.04.2015;1195.3;1112.79
22.04.2015;1189.25;1108.96
23.04.2015;1185.75;1097.76
24.04.2015;1183.0;1088.77
27.04.2015;1200.0;1102.59
28.04.2015;1209.0;1100.94
29.04.2015;1209.0;1084.31
30.04.2015;1180.25;1053.28
01.05.2015;1175.95;1047.85
04.05.2015;1175.95;1053.58
05.05.2015;1197.0;1069.94
06.05.2015;1194.25;1051.79
07.05.2015;1187.0;1054.03
08.05.2015;1186.0;1057.18
11.05.2015;1189.25;1066.45
12.05.2015;1191.5;1059.44
13.05.2015;1210.5;1066.29
14.05.2015;1225.0;1076.45
15.05.2015;1220.5;1066.78
18.05.2015;1223.5;1076.65
19.05.2015;1214.3;1091.26
20.05.2015;1210.5;1090.3
21.05.2015;1205.0;1083.49
22.05.2015;1204.1;1092.3
25.05.2015;1204.1;1092.3
26.05.2015;1185.4;1087.77
27.05.2015;1185.85;1090.39
28.05.2015;1185.0;1085.31
29.05.2015;1191.4;1086.7
01.06.2015;1199.9;1101.08
02.06.2015;1192.8;1071.84
03.06.2015;1190.0;1056.32
04.06.2015;1176.0;1042.37
05.06.2015;1164.6;1048.29
08.06.2015;1172.8;1046.72
09.06.2015;1177.4;1047.09
10.06.2015;1188.5;1051.54
11.06.2015;1178.5;1049.0
12.06.2015;1182.8;1049.65
15.06.2015;1181.4;1049.81
16.06.2015;1177.75;1048.33
17.06.2015;1178.0;1048.65
18.06.2015;1201.85;1053.98
19.06.2015;1203.4;1062.23
22.06.2015;1185.5;1040.23
23.06.2015;1178.0;1053.34
24.06.2015;1173.75;1049.44
25.06.2015;1172.65;1047.71
26.06.2015;1170.5;1050.67
29.06.2015;1176.0;1054.66
30.06.2015;1171.0;1050.98
01.07.2015;1168.0;1052.06
02.07.2015;1165.25;1049.35
03.07.2015;1167.95;1052.16
06.07.2015;1166.0;1052.87
07.07.2015;1156.25;1057.34
08.07.2015;1158.5;1047.0
09.07.2015;1164.25;1054.05
10.07.2015;1159.3;1037.59
13.07.2015;1154.0;1048.09
14.07.2015;1157.4;1052.18
15.07.2015;1147.4;1047.23
16.07.2015;1144.4;1049.57
17.07.2015;1132.8;1043.72
20.07.2015;1104.6;1016.8
21.07.2015;1105.6;1011.2
22.07.2015;1088.6;999.5
23.07.2015;1097.4;999.59
24.07.2015;1080.8;985.64
27.07.2015;1100.0;990.86
28.07.2015;1096.2;993.16
29.07.2015;1090.25;988.26
30.07.2015;1087.5;995.47
31.07.2015;1098.4;994.16
03.08.2015;1091.9;995.12
04.08.2015;1090.65;995.07
05.08.2015;1085.1;998.57
06.08.2015;1089.75;998.58
07.08.2015;1093.5;999.59
10.08.2015;1097.0;999.04
11.08.2015;1108.25;1003.17
12.08.2015;1119.0;1000.04
13.08.2015;1116.75;1003.6
14.08.2015;1118.25;1006.44
17.08.2015;1118.8;1010.25
18.08.2015;1111.45;1007.25
19.08.2015;1126.15;1018.63
20.08.2015;1147.7;1024.87
21.08.2015;1156.5;1022.19
24.08.2015;1166.5;1007.73
25.08.2015;1137.5;996.85
26.08.2015;1120.75;982.73
27.08.2015;1119.0;997.73
28.08.2015;1135.0;1011.45
31.08.2015;1135.0;1012.94
01.09.2015;1142.3;1014.61
02.09.2015;1137.75;1013.09
03.09.2015;1128.0;1016.54
04.09.2015;1118.25;1006.03
07.09.2015;1119.5;1003.23
08.09.2015;1121.15;1002.32
09.09.2015;1109.85;993.82
10.09.2015;1109.5;988.64
11.09.2015;1100.25;974.79
14.09.2015;1104.8;978.31
15.09.2015;1105.95;980.89
16.09.2015;1117.6;989.42
17.09.2015;1117.5;987.5
18.09.2015;1141.5;1003.34
21.09.2015;1133.25;1012.28
22.09.2015;1122.9;1008.58
23.09.2015;1131.35;1015.12
24.09.2015;1154.5;1022.72
25.09.2015;1146.65;1026.22
28.09.2015;1131.05;1009.1
29.09.2015;1132.1;1009.05
30.09.2015;1114.0;997.99
01.10.2015;1119.0;998.75
02.10.2015;1140.75;1011.71
05.10.2015;1139.75;1016.59
06.10.2015;1147.5;1018.82
07.10.2015;1144.6;1018.6
08.10.2015;1140.0;1010.86
09.10.2015;1151.55;1014.18
12.10.2015;1164.9;1024.31
13.10.2015;1165.2;1024.49
14.10.2015;1173.9;1026.5
15.10.2015;1184.25;1040.05
16.10.2015;1180.85;1037.93
19.10.2015;1175.4;1039.26
20.10.2015;1177.75;1038.35
21.10.2015;1167.1;1027.87
22.10.2015;1167.0;1045.65
23.10.2015;1161.25;1052.57
26.10.2015;1166.4;1055.71
27.10.2015;1165.7;1054.93
28.10.2015;1179.6;1066.02
29.10.2015;1148.6;1047.95
30.10.2015;1142.35;1034.13
02.11.2015;1134.0;1027.69
03.11.2015;1123.1;1025.48
04.11.2015;1114.7;1026.29
05.11.2015;1106.3;1018.36
06.11.2015;1088.9;1013.73
09.11.2015;1089.6;1014.05
10.11.2015;1087.1;1016.6
11.11.2015;1085.9;1012.16
12.11.2015;1087.4;1011.11
13.11.2015;1081.5;1007.78
16.11.2015;1084.75;1012.18
17.11.2015;1079.2;1013.29
18.11.2015;1067.75;1002.87
19.11.2015;1082.6;1008.34
20.11.2015;1081.75;1013.82
23.11.2015;1070.5;1008.15
24.11.2015;1076.4;1011.61
25.11.2015;1068.0;1007.36
26.11.2015;1071.0;1008.57
27.11.2015;1057.4;998.07
30.11.2015;1061.9;1005.44
01.12.2015;1065.4;1004.38
02.12.2015;1055.4;998.2
03.12.2015;1055.45;972.63
04.12.2015;1079.25;991.18
07.12.2015;1075.8;991.29
08.12.2015;1072.1;986.2
09.12.2015;1081.0;986.09
10.12.2015;1071.0;979.25
11.12.2015;1072.5;975.27
14.12.2015;1068.25;968.71
15.12.2015;1061.5;971.98
16.12.2015;1075.25;982.55
17.12.2015;1049.4;968.62
18.12.2015;1062.5;979.76
21.12.2015;1078.75;988.09
22.12.2015;1074.9;980.17
23.12.2015;1068.25;981.89
24.12.2015;1068.25;974.81
25.12.2015;1068.25;974.81
28.12.2015;1068.25;973.66
29.12.2015;1070.1;981.2
30.12.2015;1060.0;971.27
31.12.2015;1060.0;975.79
01.01.2016;1060.0;975.79
04.01.2016;1082.25;1001.67
05.01.2016;1077.0;1004.57
06.01.2016;1091.4;1015.26
07.01.2016;1106.35;1021.28
08.01.2016;1101.85;1010.36
11.01.2016;1100.75;1014.14
12.01.2016;1085.4;1002.59
13.01.2016;1088.15;1002.95
14.01.2016;1088.4;1004.11
15.01.2016;1093.75;998.68
18.01.2016;1089.2;1001.52
19.01.2016;1086.25;996.7
20.01.2016;1101.75;1011.06
21.01.2016;1096.5;1013.07
22.01.2016;1096.25;1012.75
25.01.2016;1106.6;1021.56
26.01.2016;1113.6;1026.5
27.01.2016;1116.25;1026.82
28.01.2016;1114.0;1018.33
29.01.2016;1111.8;1027.49
01.02.2016;1126.5;1034.1
02.02.2016;1128.5;1035.27
03.02.2016;1132.0;1024.48
04.02.2016;1156.35;1035.23
05.02.2016;1150.35;1032.31
08.02.2016;1193.25;1070.42
09.02.2016;1191.0;1053.1
10.02.2016;1190.0;1063.02
11.02.2016;1241.0;1094.02
12.02.2016;1239.75;1102.59
15.02.2016;1208.2;1084.12
16.02.2016;1209.5;1085.29
17.02.2016;1210.0;1086.81
18.02.2016;1210.1;1090.23
19.02.2016;1231.15;1108.5
22.02.2016;1211.0;1098.16
23.02.2016;1221.35;1107.9
24.02.2016;1250.75;1134.78
25.02.2016;1236.0;1120.28
26.02.2016;1226.5;1122.5
29.02.2016;1234.9;1136.53
01.03.2016;1236.5;1138.63
02.03.2016;1239.2;1144.44
03.03.2016;1250.25;1143.66
04.03.2016;1277.5;1160.63
07.03.2016;1267.9;1154.37
08.03.2016;1267.0;1146.24
09.03.2016;1246.4;1132.01
10.03.2016;1266.5;1136.23
11.03.2016;1264.75;1133.39
14.03.2016;1242.75;1118.89
15.03.2016;1232.0;1108.71
16.03.2016;1228.5;1109.31
17.03.2016;1266.5;1119.16
18.03.2016;1252.1;1108.89
21.03.2016;1244.9;1105.64
22.03.2016;1252.5;1115.66
23.03.2016;1217.6;1089.58
24.03.2016;1221.0;1093.74
25.03.2016;1221.0;1093.74
28.03.2016;1221.0;1088.72
29.03.2016;1226.0;1096.06
30.03.2016;1236.25;1088.73
31.03.2016;1237.0;1085.52
01.04.2016;1213.6;1069.72
04.04.2016;1219.75;1071.7
05.04.2016;1231.25;1082.37
06.04.2016;1221.4;1073.81
07.04.2016;1242.1;1091.28
08.04.2016;1239.5;1086.57
11.04.2016;1254.75;1096.52
12.04.2016;1254.6;1102.9
13.04.2016;1245.75;1104.05
14.04.2016;1233.85;1095.49
15.04.2016;1227.1;1086.17
18.04.2016;1234.3;1089.55
19.04.2016;1255.4;1103.6
20.04.2016;1252.0;1104.69
21.04.2016;1249.25;1106.56
22.04.2016;1243.25;1106.05
25.04.2016;1238.9;1099.44
26.04.2016;1241.7;1098.12
27.04.2016;1247.4;1102.92
28.04.2016;1256.0;1110.03
29.04.2016;1285.65;1122.5
02.05.2016;1285.65;1116.65
03.05.2016;1294.0;1123.51
04.05.2016;1283.0;1116.38
05.05.2016;1280.25;1123.08
06.05.2016;1289.0;1128.43
09.05.2016;1265.25;1110.06
10.05.2016;1262.8;1108.16
11.05.2016;1276.85;1116.81
12.05.2016;1279.25;1121.76
13.05.2016;1265.9;1120.41
16.05.2016;1285.75;1134.72
17.05.2016;1277.0;1126.5
18.05.2016;1272.9;1128.51
19.05.2016;1246.25;1112.23
20.05.2016;1254.2;1118.52
23.05.2016;1245.9;1112.46
24.05.2016;1236.85;1108.24
25.05.2016;1220.6;1095.25
26.05.2016;1223.85;1094.24
27.05.2016;1216.25;1092.62
30.05.2016;1216.25;1091.98
31.05.2016;1212.1;1088.79
01.06.2016;1214.5;1087.04
02.06.2016;1212.4;1086.38
03.06.2016;1240.5;1094.64
06.06.2016;1244.0;1094.45
07.06.2016;1241.0;1092.96
08.06.2016;1263.0;1108.53
09.06.2016;1263.9;1115.98
10.06.2016;1275.5;1129.01
13.06.2016;1280.8;1133.4
14.06.2016;1287.15;1148.22
15.06.2016;1283.3;1142.23
16.06.2016;1310.75;1175.93
17.06.2016;1290.7;1147.44
20.06.2016;1281.8;1130.63
21.06.2016;1272.6;1129.09
22.06.2016;1264.85;1121.12
23.06.2016;1262.15;1111.98
24.06.2016;1315.5;1183.48
27.06.2016;1324.55;1206.77
28.06.2016;1309.7;1185.2
29.06.2016;1321.5;1190.22
30.06.2016;1320.75;1188.85
01.07.2016;1340.0;1203.74
04.07.2016;1350.75;1212.8
05.07.2016;1350.75;1215.91
06.07.2016;1366.25;1234.03
07.07.2016;1356.7;1225.29
08.07.2016;1354.25;1227.29
11.07.2016;1357.1;1228.59
12.07.2016;1342.4;1212.7
13.07.2016;1342.75;1209.3
14.07.2016;1323.6;1191.95
15.07.2016;1327.0;1198.68
18.07.2016;1334.7;1206.18
19.07.2016;1330.9;1208.65
20.07.2016;1315.9;1195.24
21.07.2016;1321.15;1201.26
22.07.2016;1320.75;1203.14
25.07.2016;1313.15;1196.6
26.07.2016;1323.0;1204.42
27.07.2016;1329.0;1209.34
28.07.2016;1341.75;1210.58
29.07.2016;1342.0;1200.09
01.08.2016;1349.65;1208.12
02.08.2016;1363.75;1215.03
03.08.2016;1358.9;1216.24
04.08.2016;1362.75;1223.46
05.08.2016;1340.4;1210.79
08.08.2016;1336.8;1207.1
09.08.2016;1341.0;1206.8
10.08.2016;1347.7;1207.29
11.08.2016;1355.0;1212.15
12.08.2016;1352.2;1209.59
15.08.2016;1339.4;1196.16
16.08.2016;1344.0;1193.61
17.08.2016;1343.35;1191.39
18.08.2016;1350.05;1191.78
19.08.2016;1346.4;1188.93
22.08.2016;1335.9;1179.13
23.08.2016;1342.0;1185.36
24.08.2016;1327.25;1179.88
25.08.2016;1321.3;1171.16
26.08.2016;1318.75;1169.05
29.08.2016;1318.75;1180.94
30.08.2016;1318.15;1182.04
31.08.2016;1309.25;1175.53
01.09.2016;1309.5;1169.93
02.09.2016;1324.7;1186.74
05.09.2016;1326.35;1190.03
06.09.2016;1337.25;1189.83
07.09.2016;1348.35;1199.33
08.09.2016;1343.4;1191.54
09.09.2016;1330.85;1187.04
12.09.2016;1324.6;1180.57
13.09.2016;1323.65;1177.42
14.09.2016;1321.75;1175.1
15.09.2016;1310.8;1165.78
16.09.2016;1308.35;1172.04
19.09.2016;1314.85;1175.76
20.09.2016;1313.8;1176.13
21.09.2016;1326.1;1190.4
22.09.2016;1339.1;1191.26
23.09.2016;1338.65;1193.15
26.09.2016;1340.5;1189.7
27.09.2016;1327.0;1185.14
28.09.2016;1322.5;1181.75
29.09.2016;1318.1;1173.78
30.09.2016;1322.5;1176.81
03.10.2016;1313.3;1170.71
04.10.2016;1283.3;1150.12
05.10.2016;1269.4;1133.39
06.10.2016;1254.5;1123.25
07.10.2016;1258.75;1126.25
10.10.2016;1259.5;1128.89
11.10.2016;1253.45;1133.47
12.10.2016;1256.5;1140.98
13.10.2016;1261.05;1143.24
14.10.2016;1251.75;1137.59
17.10.2016;1254.8;1141.56
18.10.2016;1258.2;1146.53
19.10.2016;1269.05;1157.1
20.10.2016;1271.65;1163.88
21.10.2016;1266.05;1164.61
24.10.2016;1265.55;1162.71
25.10.2016;1269.4;1168.93
26.10.2016;1270.5;1163.73
27.10.2016;1266.25;1159.73
28.10.2016;1273.0;1164.79
31.10.2016;1272.0;1160.37
01.11.2016;1288.45;1166.71
02.11.2016;1303.75;1172.65
03.11.2016;1301.0;1172.65
04.11.2016;1302.8;1171.27
07.11.2016;1283.05;1162.76
08.11.2016;1282.35;1160.87
09.11.2016;1281.4;1170.55
10.11.2016;1267.5;1165.09
11.11.2016;1236.45;1139.06
14.11.2016;1213.6;1131.77
15.11.2016;1226.95;1143.64
16.11.2016;1229.2;1151.53
17.11.2016;1226.75;1149.29
18.11.2016;1211.0;1145.21
21.11.2016;1214.25;1143.09
22.11.2016;1212.25;1144.71
23.11.2016;1185.35;1125.47
24.11.2016;1186.1;1122.83
25.11.2016;1187.7;1120.0
28.11.2016;1187.0;1121.45
29.11.2016;1186.55;1117.33
30.11.2016;1178.1;1110.58
01.12.2016;1161.85;1094.9
02.12.2016;1173.5;1100.79
05.12.2016;1162.2;1083.64
06.12.2016;1172.5;1092.37
07.12.2016;1177.65;1093.91
08.12.2016;1171.05;1103.57
09.12.2016;1163.6;1104.3
12.12.2016;1156.1;1089.79
13.12.2016;1158.55;1088.76
14.12.2016;1162.25;1091.01
15.12.2016;1126.95;1082.05
16.12.2016;1131.6;1087.08
19.12.2016;1136.25;1088.68
20.12.2016;1125.7;1084.7
21.12.2016;1133.65;1086.6
22.12.2016;1131.35;1081.96
23.12.2016;1131.35;1081.44
26.12.2016;1131.35;1081.44
27.12.2016;1131.35;1081.8
28.12.2016;1134.6;1091.59
29.12.2016;1145.9;1092.43
30.12.2016;1145.9;1086.42
02.01.2017;1145.9;1086.42
03.01.2017;1151.0;1108.44
04.01.2017;1164.25;1111.4
05.01.2017;1176.7;1110.04
06.01.2017;1175.85;1111.65
09.01.2017;1178.5;1116.48
10.01.2017;1189.5;1123.02
11.01.2017;1178.55;1125.81
12.01.2017;1205.05;1131.13
13.01.2017;1190.35;1120.33
16.01.2017;1203.0;1134.42
17.01.2017;1216.05;1137.19
18.01.2017;1214.75;1135.97
19.01.2017;1196.05;1127.13
20.01.2017;1200.55;1124.27
23.01.2017;1212.85;1128.6
24.01.2017;1216.8;1131.38
25.01.2017;1195.0;1112.46
26.01.2017;1189.7;1115.15
27.01.2017;1184.85;1106.77
30.01.2017;1192.8;1115.71
31.01.2017;1212.8;1122.24
01.02.2017;1203.65;1118.74
02.02.2017;1221.95;1130.76
03.02.2017;1215.2;1126.33
06.02.2017;1226.75;1142.23
07.02.2017;1231.0;1151.81
08.02.2017;1242.1;1160.08
09.02.2017;1236.8;1159.74
10.02.2017;1228.3;1156.21
13.02.2017;1222.25;1152.47
14.02.2017;1230.75;1165.04
15.02.2017;1224.4;1157.99
16.02.2017;1240.55;1162.54
17.02.2017;1241.95;1168.4
20.02.2017;1237.3;1164.96
21.02.2017;1233.2;1170.41
22.02.2017;1236.65;1172.9
23.02.2017;1247.9;1178.1
24.02.2017;1253.65;1186.16
27.02.2017;1257.2;1184.64
28.02.2017;1255.6;1181.63
01.03.2017;1240.4;1175.07
02.03.2017;1238.1;1176.17
03.03.2017;1226.5;1161.18
06.03.2017;1230.95;1161.49
07.03.2017;1216.65;1149.9
08.03.2017;1209.2;1145.51
09.03.2017;1206.55;1140.3
10.03.2017;1202.65;1128.56
13.03.2017;1204.2;1128.69
14.03.2017;1204.6;1131.61
15.03.2017;1198.8;1127.7
16.03.2017;1229.35;1145.02
17.03.2017;1229.6;1144.72
20.03.2017;1232.4;1146.05
21.03.2017;1241.6;1148.57
22.03.2017;1249.05;1156.37
23.03.2017;1247.5;1156.49
24.03.2017;1247.5;1154.51
27.03.2017;1257.55;1155.36
28.03.2017;1257.25;1156.89
29.03.2017;1251.1;1163.81
30.03.2017;1248.8;1163.3
31.03.2017;1244.85;1163.9
03.04.2017;1247.25;1170.85
04.04.2017;1257.65;1179.45
05.04.2017;1245.8;1168.34
06.04.2017;1252.5;1175.23
07.04.2017;1266.45;1192.85
10.04.2017;1250.05;1179.4
11.04.2017;1252.9;1178.81
12.04.2017;1274.3;1199.91
13.04.2017;1284.15;1208.56
14.04.2017;1284.15;1208.56
17.04.2017;1284.15;1204.19
18.04.2017;1278.95;1195.45
19.04.2017;1279.05;1193.76
20.04.2017;1282.1;1190.82
21.04.2017;1281.85;1199.34
24.04.2017;1269.4;1168.66
25.04.2017;1267.8;1160.35
26.04.2017;1261.85;1160.16
27.04.2017;1262.8;1162.1
28.04.2017;1266.45;1163.0
01.05.2017;1266.45;1160.02
02.05.2017;1255.45;1151.63
03.05.2017;1250.3;1146.22
04.05.2017;1228.45;1122.28
05.05.2017;1228.05;1117.68
08.05.2017;1229.8;1124.95
09.05.2017;1220.4;1120.56
10.05.2017;1222.95;1125.17
11.05.2017;1223.15;1125.46
12.05.2017;1231.25;1127.21
15.05.2017;1233.3;1123.38
16.05.2017;1234.2;1113.55
17.05.2017;1257.4;1128.07
18.05.2017;1255.9;1128.75
19.05.2017;1252.0;1118.36
22.05.2017;1258.85;1119.13
23.05.2017;1260.2;1122.22
24.05.2017;1252.55;1119.95
25.05.2017;1256.95;1120.98
26.05.2017;1265.05;1131.13
29.05.2017;1265.05;1131.83
30.05.2017;1262.7;1129.68
31.05.2017;1266.2;1126.01
01.06.2017;1264.85;1126.77
02.06.2017;1274.95;1130.78
05.06.2017;1279.95;1137.48
06.06.2017;1293.5;1148.2
07.06.2017;1291.0;1146.28
08.06.2017;1273.1;1134.47
09.06.2017;1266.55;1132.47
12.06.2017;1266.4;1130.51
13.06.2017;1262.0;1126.13
14.06.2017;1275.5;1130.91
15.06.2017;1254.55;1125.16
16.06.2017;1255.4;1121.04
19.06.2017;1248.15;1117.61
20.06.2017;1242.2;1116.43
21.06.2017;1242.5;1115.05
22.06.2017;1250.8;1121.04
23.06.2017;1255.7;1121.16
26.06.2017;1245.25;1111.63
27.06.2017;1249.55;1107.12
28.06.2017;1248.0;1098.3
29.06.2017;1243.5;1088.26
30.06.2017;1242.25;1089.17
03.07.2017;1229.25;1081.32
04.07.2017;1223.75;1078.05
05.07.2017;1220.3;1077.15
06.07.2017;1224.9;1073.96
07.07.2017;1215.65;1067.2
10.07.2017;1211.9;1064.14
11.07.2017;1211.05;1060.56
12.07.2017;1218.8;1067.3
13.07.2017;1218.9;1068.84
14.07.2017;1230.3;1074.73
17.07.2017;1234.1;1075.84
18.07.2017;1240.75;1071.32
19.07.2017;1242.15;1078.4
20.07.2017;1238.7;1064.72
21.07.2017;1248.55;1071.07
24.07.2017;1255.55;1078.33
25.07.2017;1254.4;1075.63
26.07.2017;1248.1;1073.13
27.07.2017;1261.1;1081.01
28.07.2017;1264.9;1076.79
31.07.2017;1267.55;1075.11
01.08.2017;1270.95;1076.16
02.08.2017;1269.6;1070.76
03.08.2017;1268.1;1067.51
04.08.2017;1257.7;1070.25
07.08.2017;1258.0;1066.51
08.08.2017;1261.8;1075.06
09.08.2017;1271.05;1082.48
10.08.2017;1284.4;1093.15
